ID_Filme;title;rating;release_date;countries_origin;genres;languages
12798;The Fitzgerald Family Christmas;63;quinta-feira, 12 de julho de 2012;United States;Drama;English
12829;Harriet Craig;73;quinta-feira, 3 de maio de 1951;United States;Drama;English
12836;Solitude;71;segunda-feira, 11 de novembro de 2002;United States;Drama;English
12840;Exhibiting Forgiveness;70;terça-feira, 12 de março de 2024;United States;Drama;English
12886;A Step Toward Tomorrow;67;sexta-feira, 11 de outubro de 1996;United States;Drama;English
12945;The Wolf of Wall Street;66;segunda-feira, 2 de setembro de 1929;United States;Drama;English
12966;Tom Brown of Culver;63;quinta-feira, 7 de janeiro de 1932;United States;Drama;English
13048;The Magic Garden of Stanley Sweetheart;63;terça-feira, 4 de maio de 1971;United States;Drama;English
13059;Child Bride;45;quinta-feira, 3 de fevereiro de 1938;United States;Drama;English
13143;The Toilers;67;terça-feira, 10 de janeiro de 1928;United States;Drama;English
13149;For Colored Girls;63;terça-feira, 11 de maio de 2010;United States;Drama;English
13192;Hell Bound;65;segunda-feira, 5 de janeiro de 1931;United States;Drama;English
13219;The Rise and Fall of Miss Thang;84;quarta-feira, 6 de junho de 2007;United States;Drama;English
13271;Ironweed;67;sexta-feira, 2 de dezembro de 1988;United States;Drama;English
13293;Doctors' Wives;47;sexta-feira, 3 de dezembro de 1971;United States;Drama;English
13297;Chloe, Love Is Calling You;33;quinta-feira, 4 de janeiro de 1934;United States;Drama;English
13476;The Group;65;domingo, 3 de abril de 1966;United States;Drama;English
13547;A Powerful Thang;62;terça-feira, 1 de janeiro de 1991;United States;Drama;English
13551;The Last Sin Eater;56;domingo, 2 de setembro de 2007;United States;Drama;English
13571;The Little Red Schoolhouse;50;segunda-feira, 3 de fevereiro de 1936;United States;Drama;English
13653;I'll Give My Life;58;quarta-feira, 2 de março de 1960;United States;Drama;English
13656;Chinese Coffee;71;quarta-feira, 9 de fevereiro de 2000;United States;Drama;English
13774;My Son John;56;segunda-feira, 4 de agosto de 1952;United States;Drama;English
13828;Shy People;66;quinta-feira, 3 de novembro de 1988;United States;Drama;English
13842;Return of the Secaucus Seven;70;sexta-feira, 9 de maio de 1980;United States;Drama;English
13925;Ladies' Man;57;sábado, 5 de setembro de 1931;United States;Drama;English
13948;Love, Live and Laugh;0;segunda-feira, 11 de março de 1929;United States;Drama;English
13965;Badge of Honor;56;quinta-feira, 4 de janeiro de 1934;United States;Drama;English
14039;Drag;62;quarta-feira, 1 de outubro de 1930;United States;Drama;English
14100;Outside In;67;domingo, 4 de março de 2018;United States;Drama;English
14101;Lady for a Night;60;sexta-feira, 1 de maio de 1942;United States;Drama;English
14126;The Great Gamble;51;quinta-feira, 11 de outubro de 1934;United States;Drama;English
14136;Rain;69;sábado, 10 de dezembro de 1932;United States;Drama;English
14137;The Awakening of Gabriella;47;domingo, 3 de novembro de 2002;United States;Drama;English
14148;Five Nights in Maine;48;domingo, 8 de maio de 2016;United States;Drama;English
14168;Red Sky at Morning;70;domingo, 5 de dezembro de 1971;United States;Drama;English
14269;The Subject Was Roses;70;quarta-feira, 2 de dezembro de 1970;United States;Drama;English
14333;The Power and the Glory;66;sábado, 10 de junho de 1933;United States;Drama;English
14365;Professor Lust;46;quarta-feira, 5 de fevereiro de 1969;United States;Drama;English
14435;Women Love Once;74;terça-feira, 7 de abril de 1931;United States;Drama;English
14487;A House Divided;69;terça-feira, 12 de maio de 1931;United States;Drama;English
14522;To Leslie;71;domingo, 10 de julho de 2022;United States;Drama;English
14527;Brief Reunion;67;sábado, 8 de outubro de 2011;United States;Drama;English
14552;Tropic Fury;41;segunda-feira, 9 de janeiro de 1939;United States;Drama;English
14573;Windows of Heaven;72;terça-feira, 1 de janeiro de 1963;United States;Drama;English
14576;Swell Guy;70;domingo, 12 de maio de 1946;United States;Drama;English
14591;Layla Live or Die;46;segunda-feira, 7 de abril de 2008;United States;Drama;English
14593;A Woman, Her Men, and Her Futon;45;quarta-feira, 5 de fevereiro de 1992;United States;Drama;English
14678;Bullet Scars;58;sexta-feira, 3 de julho de 1942;United States;Drama;English
14684;Scandal for Sale;65;segunda-feira, 4 de janeiro de 1932;United States;Drama;English
14685;Okay America!;66;terça-feira, 9 de agosto de 1932;United States;Drama;English
14718;God's Army;61;terça-feira, 3 de outubro de 2000;United States;Drama;English
14732;Jockey;63;quarta-feira, 5 de janeiro de 2022;United States;Drama;English
14816;Khalid: Free Spirit;68;segunda-feira, 4 de março de 2019;United States;Drama;English
14834;The Baby Maker;61;domingo, 6 de junho de 1971;United States;Drama;English
14951;Baby Blue Marine;61;terça-feira, 9 de novembro de 1976;United States;Drama;English
14974;Between Us;47;quinta-feira, 10 de maio de 2012;United States;Drama;English
14981;Proud American;11;terça-feira, 9 de dezembro de 2008;United States;Drama;English
15049;Bless Their Little Hearts;72;domingo, 2 de março de 1986;United States;Drama;English
15082;The Gatekeeper;51;quinta-feira, 3 de janeiro de 2002;United States;Drama;English
15129;Devil's Harvest;36;sexta-feira, 10 de abril de 1942;United States;Drama;English
15190;The Girl in Room 20;47;terça-feira, 1 de janeiro de 1946;United States;Drama;English
15245;You Are Alone;62;terça-feira, 6 de setembro de 2005;United States;Drama;English
15356;Sporting Blood;60;sábado, 7 de dezembro de 1940;United States;Drama;English
15435;The Search for Bridey Murphy;61;terça-feira, 10 de janeiro de 1956;United States;Drama;English
15451;The River;63;sexta-feira, 1 de novembro de 1985;United States;Drama;English
15465;Sing Sing;77;quinta-feira, 8 de fevereiro de 2024;United States;Drama;English
15567;When You Comin' Back, Red Ryder?;69;quarta-feira, 2 de janeiro de 1980;United States;Drama;English
15589;Five Finger Exercise;63;terça-feira, 9 de outubro de 1962;United States;Drama;English
15665;90 Minutes in Heaven;49;segunda-feira, 9 de novembro de 2015;United States;Drama;English
15676;Liliom;65;sábado, 10 de maio de 1930;United States;Drama;English
15727;Strictly Unconventional;52;quarta-feira, 5 de março de 1930;United States;Drama;English
15735;Who Killed Cock Robin?;34;quinta-feira, 1 de janeiro de 1970;United States;Drama;English
15743;The County Fair;57;quarta-feira, 9 de junho de 1920;United States;Drama;English
15747;The Wedding March;73;domingo, 10 de junho de 1928;United States;Drama;English
15748;The Last Black Man in San Francisco;72;sábado, 6 de julho de 2019;United States;Drama;English
15765;As It Is in Heaven;73;sexta-feira, 7 de novembro de 2014;United States;Drama;English
15773;Lad: A Dog;70;terça-feira, 6 de fevereiro de 1962;United States;Drama;English
15785;Pressure Point;71;quinta-feira, 7 de novembro de 1963;United States;Drama;English
15842;Ned McCobb's Daughter;58;domingo, 12 de fevereiro de 1928;United States;Drama;English
15858;Lullaby of Bareland;53;quarta-feira, 1 de janeiro de 1964;United States;Drama;English
15877;Description of a Struggle;58;sexta-feira, 1 de janeiro de 1993;United States;Drama;English
15886;The Hawk Is Dying;58;domingo, 7 de setembro de 2008;United States;Drama;English
15921;Emma Mae;62;sábado, 11 de dezembro de 1976;United States;Drama;English
15927;Goldilocks and the Two Bears;62;terça-feira, 7 de maio de 2024;United States;Drama;English
15931;Two Kinds of Women;62;sexta-feira, 4 de novembro de 1932;United States;Drama;English
15954;Wall Street;68;sábado, 12 de janeiro de 1929;United States;Drama;English
16047;The Pornographer;53;segunda-feira, 3 de maio de 1999;United States;Drama;English
16051;Guest Artist;54;quarta-feira, 7 de outubro de 2020;United States;Drama;English
16069;The Panic in Needle Park;71;quarta-feira, 6 de janeiro de 1971;United States;Drama;English
16189;Lost Soulz;55;terça-feira, 5 de março de 2024;United States;Drama;English
16204;Mini-Skirt Love;47;sexta-feira, 10 de novembro de 1967;United States;Drama;English
16224;Unholy Love;51;terça-feira, 6 de setembro de 1932;United States;Drama;English
16333;Manhattan Heartbeat;0;sábado, 7 de dezembro de 1940;United States;Drama;English
16374;Reno;56;quinta-feira, 12 de janeiro de 1939;United States;Drama;English
16378;Interiors;73;sábado, 10 de junho de 1978;United States;Drama;English
16443;Prince of Broadway;70;terça-feira, 9 de março de 2010;United States;Drama;English
16554;The Bramble Bush;56;segunda-feira, 9 de maio de 1960;United States;Drama;English
16564;A Woman Commands;65;sexta-feira, 2 de dezembro de 1932;United States;Drama;English
16573;Odd Triangle;50;segunda-feira, 1 de janeiro de 1968;United States;Drama;English
16587;Faith of Our Fathers;39;quarta-feira, 7 de janeiro de 2015;United States;Drama;English
16591;Naked Complex;48;terça-feira, 1 de janeiro de 1963;United States;Drama;English
16610;Hallucination Generation;47;quarta-feira, 12 de janeiro de 1966;United States;Drama;English
16616;The Little Sister;60;sexta-feira, 4 de julho de 1986;United States;Drama;English
16622;Charm City Kings;66;segunda-feira, 10 de agosto de 2020;United States;Drama;English
16638;Baby the Rain Must Fall;63;quarta-feira, 1 de dezembro de 1965;United States;Drama;English
16697;A Beautiful Soul;66;quinta-feira, 5 de abril de 2012;United States;Drama;English
16742;Uncle Tom's Cabin;52;quinta-feira, 3 de novembro de 1977;United States;Drama;English
16785;The Second Face;59;quinta-feira, 12 de janeiro de 1950;United States;Drama;English
16810;Barbara;44;domingo, 8 de novembro de 1970;United States;Drama;English
16815;The Loves of Ondine;60;segunda-feira, 8 de janeiro de 1968;United States;Drama;English
16892;The Air Legion;0;sábado, 1 de junho de 1929;United States;Drama;English
16895;The Jazz Funeral;76;segunda-feira, 6 de janeiro de 2014;United States;Drama;English
16896;Ladies They Talk About;66;domingo, 2 de abril de 1933;United States;Drama;English
16921;The Drifter;52;sábado, 1 de outubro de 1932;United States;Drama;English
16930;Sadie Thompson;72;domingo, 1 de julho de 1928;United States;Drama;English
17062;Kandyland;44;sexta-feira, 12 de agosto de 1988;United States;Drama;English
17066;House of the Rising Sun;38;quinta-feira, 1 de janeiro de 1987;United States;Drama;English
17085;Drifter;57;terça-feira, 9 de setembro de 1975;United States;Drama;English
17122;The Locusts;61;segunda-feira, 10 de março de 1997;United States;Drama;English
17152;Rich Girl;57;terça-feira, 5 de março de 1991;United States;Drama;English
17179;The Afterlight;76;sábado, 9 de outubro de 2010;United States;Drama;English
17195;The End of Innocence;53;quinta-feira, 9 de maio de 1991;United States;Drama;English
17228;A Sweet Sickness;47;domingo, 9 de junho de 1968;United States;Drama;English
17251;Deep Waters;67;segunda-feira, 12 de janeiro de 1948;United States;Drama;English
17342;Safe Passage;63;quinta-feira, 1 de junho de 1995;United States;Drama;English
17357;In Our Nature;56;quarta-feira, 3 de outubro de 2012;United States;Drama;English
17360;Cameo Kirby;65;segunda-feira, 1 de dezembro de 1930;United States;Drama;English
17371;Krisha;71;quarta-feira, 6 de julho de 2016;United States;Drama;English
17456;The Trap;61;terça-feira, 5 de setembro de 1922;United States;Drama;English
17488;Hurry Sundown;58;sábado, 2 de setembro de 1967;United States;Drama;English
17498;A Stolen Life;72;sexta-feira, 7 de junho de 1946;United States;Drama;English
17507;So B. It;69;sábado, 10 de junho de 2017;United States;Drama;English
17522;Brass Knuckles;0;sábado, 12 de março de 1927;United States;Drama;English
17560;Fleshpot on 42nd Street;55;sábado, 2 de setembro de 1978;United States;Drama;English
17567;A Small Circle of Friends;60;quarta-feira, 10 de setembro de 1980;United States;Drama;English
17582;Glam;28;quarta-feira, 5 de agosto de 1998;United States;Drama;English
17609;Back Pay;65;sexta-feira, 4 de maio de 1923;United States;Drama;English
17627;The Scarlet Lady;62;domingo, 8 de janeiro de 1928;United States;Drama;English
17653;Pride of the Blue Grass;64;domingo, 4 de abril de 1954;United States;Drama;English
17664;Flying Acquaintances;36;segunda-feira, 1 de janeiro de 1973;United States;Drama;English
17690;I Was a Captive of Nazi Germany;0;quarta-feira, 8 de abril de 1936;United States;Drama;English
17697;Songs My Brothers Taught Me;70;quarta-feira, 9 de setembro de 2015;United States;Drama;English
17740;China: The Panda Adventure;57;quinta-feira, 6 de setembro de 2001;United States;Drama;English
17751;Kitchen;65;quinta-feira, 3 de março de 1966;United States;Drama;English
17765;Vanity;73;segunda-feira, 5 de setembro de 1927;United States;Drama;English
17774;Midnight Special;0;quinta-feira, 1 de janeiro de 1931;United States;Drama;English
17925;Black Girl;68;segunda-feira, 11 de setembro de 1972;United States;Drama;English
17963;Star Dust;66;terça-feira, 4 de junho de 1940;United States;Drama;English
18124;Brothers;57;quinta-feira, 3 de janeiro de 1929;United States;Drama;English
18201;The Land;64;sexta-feira, 8 de abril de 2016;United States;Drama;English
18379;Destination 60, 000;68;quinta-feira, 5 de dezembro de 1957;United States;Drama;English
18382;Infernal Machine;70;sexta-feira, 4 de agosto de 1933;United States;Drama;English
18434;Young Lady Chatterley II;43;quarta-feira, 2 de julho de 1986;United States;Drama;English
18453;The Tribe;73;domingo, 11 de outubro de 1970;United States;Drama;English
18463;Girl of the Night;69;domingo, 5 de novembro de 1961;United States;Drama;English
18503;Paper Spiders;66;segunda-feira, 5 de julho de 2021;United States;Drama;English
18512;The Ski Bum;48;terça-feira, 12 de janeiro de 1971;United States;Drama;English
18607;Burning Up Broadway;0;domingo, 4 de agosto de 1929;United States;Drama;English
18707;No Greater Love;74;quarta-feira, 6 de abril de 1932;United States;Drama;English
18774;My Girl Tisa;66;sexta-feira, 2 de julho de 1948;United States;Drama;English
18787;The Green Years;70;domingo, 7 de abril de 1946;United States;Drama;English
18812;Live Fast, Die Young;82;terça-feira, 1 de janeiro de 2008;United States;Drama;English
18821;My Sin;64;terça-feira, 10 de março de 1931;United States;Drama;English
18900;Batman Dracula;47;quarta-feira, 1 de janeiro de 1964;United States;Drama;English
18906;Man, Woman and Child;62;sábado, 9 de julho de 1983;United States;Drama;English
18920;His Own Law;60;sexta-feira, 9 de janeiro de 1920;United States;Drama;English
18926;The Sound and the Fury;62;quinta-feira, 4 de junho de 1959;United States;Drama;English
18933;Tea and Sympathy;73;domingo, 10 de junho de 1956;United States;Drama;English
18963;Maid of Salem;65;quinta-feira, 2 de dezembro de 1937;United States;Drama;English
19031;Day Zero;59;sexta-feira, 11 de março de 2022;United States;Drama;English
19056;Mending the Line;67;quarta-feira, 6 de setembro de 2023;United States;Drama;English
19110;The View from Pompey's Head;62;segunda-feira, 11 de abril de 1955;United States;Drama;English
19112;Broadway Serenade;57;terça-feira, 4 de julho de 1939;United States;Drama;English
19121;The Great Turkey Town Miracle;61;quarta-feira, 11 de outubro de 2023;United States;Drama;English
